0.000000000000000000e+00
5.000000000000426326e-02
3.000000000000042633e-01
5.500000000000042633e-01
6.000000000000014211e-01
6.500000000000056843e-01
7.000000000000028422e-01
7.500000000000000000e-01
8.000000000000042633e-01
8.500000000000014211e-01
8.833333333333328596e-01
9.333333333333371229e-01
9.833333333333342807e-01
1.033333333333338544e+00
1.083333333333335702e+00
1.133333333333332860e+00
1.183333333333337123e+00
1.233333333333334281e+00
1.283333333333338544e+00
1.333333333333335702e+00
1.366666666666667140e+00
1.416666666666671404e+00
1.466666666666668561e+00
1.516666666666672825e+00
1.566666666666669983e+00
1.616666666666667140e+00
1.666666666666671404e+00
1.716666666666668561e+00
1.766666666666665719e+00
1.816666666666662877e+00
1.850000000000008527e+00
1.900000000000005684e+00
1.950000000000002842e+00
2.000000000000000000e+00
2.049999999999997158e+00
2.100000000000008527e+00
2.150000000000005684e+00
2.200000000000002842e+00
2.250000000000000000e+00
2.299999999999997158e+00
2.333333333333342807e+00
2.383333333333339965e+00
2.433333333333337123e+00
2.483333333333334281e+00
2.533333333333331439e+00
2.583333333333342807e+00
2.633333333333339965e+00
2.683333333333337123e+00
2.733333333333334281e+00
2.783333333333331439e+00
2.816666666666662877e+00
2.866666666666674246e+00
2.916666666666671404e+00
2.966666666666668561e+00
3.016666666666665719e+00
3.066666666666662877e+00
3.116666666666674246e+00
3.166666666666671404e+00
3.216666666666668561e+00
3.266666666666665719e+00
3.299999999999997158e+00
3.350000000000008527e+00
3.400000000000005684e+00
3.450000000000002842e+00
3.500000000000000000e+00
3.549999999999997158e+00
3.600000000000008527e+00
3.650000000000005684e+00
3.700000000000002842e+00
3.750000000000000000e+00
3.783333333333331439e+00
3.833333333333342807e+00
3.883333333333339965e+00
3.933333333333337123e+00
3.983333333333334281e+00
4.033333333333331439e+00
4.083333333333342807e+00
4.133333333333339965e+00
4.183333333333337123e+00
4.233333333333334281e+00
4.266666666666665719e+00
4.316666666666662877e+00
4.366666666666674246e+00
4.416666666666671404e+00
4.466666666666668561e+00
4.516666666666665719e+00
4.566666666666662877e+00
4.616666666666674246e+00
4.666666666666671404e+00
4.716666666666668561e+00
