Time (s),Temp. (Cel),Displacement (m),Load (N),Displacement Rate (m/s),Strain,Strain Rate (1/s),Stress (Pa)
83.0,23.9941425323486,0.0004129521484375,0.3059674126630781,0.031915085449218776,0.03813039228416435,2.946914630583451,23499.801279806306
87.0,24.0258903503418,0.000447597320556641,0.3301420409196855,0.031180638427734362,0.04132939247983758,2.879098654453773,25356.531560651732
92.0,24.0598373413086,0.00048303143310546895,0.3551005083541872,0.02551256652832032,0.04460124036061578,2.355730981377684,27273.464543332353
96.0,24.0918998718262,0.0005192423095703129,0.38009223274612414,0.03258981079101564,0.04794481159467339,3.009216139521296,29192.95182381906
100.0,24.1198749542236,0.000554601806640625,0.40460882033672285,0.031823503417968774,0.05120976977291089,2.938458302674863,31075.946262421112
104.0,24.1497364044189,0.000590051086425781,0.428644023756027,0.031904392089843775,0.054483018137191225,2.9459272474463316,32921.96803041682
109.0,24.1755123138428,0.000625584411621094,0.45297483626155893,0.025583992309570317,0.05776402692715549,2.3623261597017833,34790.6940293056
113.0,24.2019157409668,0.000660195373535156,0.47605018927154513,0.0311498583984375,0.06095986828579464,2.876256546485457,36562.994567707
117.0,24.2305202484131,0.00069503125,0.4995108217018131,0.0313522998046875,0.06417647737765465,2.8949491971087253,38364.88645943265
121.0,24.2553520202637,0.000730356567382813,0.5229661794065471,0.03179277465820314,0.0674382795367325,2.9356209287352852,40166.373226309304
125.00000000000001,24.2789268493652,0.000765082214355469,0.5460731059509277,0.03125306030273436,0.0706447104668023,2.8857858081933845,41941.09876735236
130.0,24.3012447357178,0.000800713500976563,0.569798447302246,0.025654524536132817,0.0739347646331083,2.36883883066785,43763.32160539524
134.0,24.3238754272461,0.000836163818359375,0.5932381678773884,0.03190528198242186,0.0772081088051131,2.946009416659451,45563.60736385472
138.0,24.3433647155762,0.000871309020996094,0.6161805304670331,0.031630726318359365,0.08045327987036878,2.9206580164690084,47325.69358425754
142.0,24.3641109466553,0.000906977783203125,0.6396674617061616,0.03210183471679686,0.08374679438625345,2.9641583302674843,49129.605353775856
147.0,24.3813991546631,0.0009408207397460939,0.6613713486682894,0.02436693603515628,0.08687172112152297,2.2499479256838666,50796.57055824035
151.0,24.4062309265137,0.000976955871582031,0.6847032927593233,0.032521625976562496,0.0902082983916926,3.00292021944252,52588.57855294342
155.0,24.4250907897949,0.0010004722290039099,0.6990124634376529,0.021164703369140638,0.09237970720257709,1.9542662390711576,53687.593197976414
158.0,24.4367198944092,0.00100017401123047,0.6967083436149598,-0.0003578338623046878,0.09235217093540812,-0.0330409845156683,53510.625469658975
161.0,24.4492931365967,0.000999943725585938,0.6954989725013736,-0.00027635192871093784,0.09233090725631929,-0.025517260268784654,53417.7398234542
164.0,24.459981918335,0.000999943359375,0.6948618904033664,-4.57763671875e-07,0.09233087344182823,-4.226811374653739e-05,53368.8087867409
168.0,24.479154586792,0.0009803104248046878,0.6798717189903255,-0.01766962646484378,0.09051804476497578,-1.6315444565876063,52217.48993781302
172.0,24.4983291625977,0.000945190734863281,0.6542390219226839,-0.03160771362304686,0.08727522944259287,-2.918533113854742,50248.772805121655
176.0,24.5105876922607,0.0009091569824218749,0.6289356024021152,-0.03243037353515627,0.08394801315068096,-2.994494324575833,48305.345806614074
181.0,24.522533416748,0.000875123107910156,0.6048274132415776,-0.024504402465820318,0.08080545779410488,-2.2626410402419497,46453.71837492916
185.0,24.5363636016846,0.000839622619628906,0.579676811123848,-0.03195042846679686,0.07752748103683342,-2.9501780671095896,44522.02850413579
189.0,24.5536518096924,0.0008048348388671879,0.55545399955883,-0.03130897338867186,0.07431531291479111,-2.890948604678842,42661.59750835868
193.0,24.5665397644043,0.000768754638671875,0.530323523698807,-0.03247220581054686,0.070983807818271,-2.998356953882443,40731.4534330881
198.0,24.5743980407715,0.000733605773925781,0.505637060018539,-0.025307191772460963,0.06773829860810535,-2.336767476681529,38835.41167577105
202.0,24.5847702026367,0.0006985673828125,0.48078936182022125,-0.031534533691406276,0.06450299010272391,-2.9117759641187693,36926.98631491715
206.0,24.5957717895508,0.000663289855957031,0.45628597974815377,-0.031749792480468775,0.06124560073472123,-2.931652121926941,35045.00612505022
210.0,24.6064586639404,0.000629369140625,0.432353689590836,-0.030528640136718778,0.058113494055863336,-2.8188956728272183,33206.8886014467
214.0,24.6221752166748,0.000593733947753906,0.40701690088462833,-0.032071640624999995,0.054823079201653364,-2.9613703254847636,31260.898685455326
219.0,24.6278343200684,0.0005590777587890629,0.38269274725246394,-0.02495248901367186,0.05162306175337607,-2.3040156060638832,29392.684120772963
223.0,24.6400928497314,0.000523832763671875,0.35766447387580885,-0.031720488281249994,0.04836867623932363,-2.92894628635734,27470.389698602834
227.0,24.6438655853271,0.000488901428222656,0.33275493793773625,-0.031438179931640636,0.04514325283681034,-2.902879033392487,25557.21489537145
231.0,24.6542377471924,0.00045355322265625,0.30770317145729104,-0.031813410644531276,0.041879337272045236,-2.93752637530298,23633.116087349543
235.0,24.6620960235596,0.000418912139892578,0.2828633292331699,-0.031176965332031275,0.03868071467152151,-2.8787594951090743,21725.294103930104
240,24.6759262084961,0.000384062103271484,0.2577291872518541,-0.02509201538085936,0.0354627980860096,-2.316898927133828,19794.86845252336
244.0,24.6844139099121,0.00034876943969726603,0.23229938007020906,-0.03176340454101564,0.03220401105237913,-2.932909006557307,17841.73426038472
248.00000000000003,24.6897563934326,0.00031404516601562496,0.20708972721309651,-0.03125184448242186,0.0289977069266505,-2.885673544083274,15905.509002541976
252.0,24.6960430145264,0.000279399597167969,0.1817808833293918,-0.031181015625,0.025798670098612093,-2.879133483379501,13961.665386282013
256.0,24.6988735198975,0.00024391200256347698,0.1556360235058312,-0.03193884155273436,0.022521883893211168,-2.9491081766144376,11953.611636392567
261.0,24.7051601409912,0.000209198974609375,0.1300441775040153,-0.02499337097167968,0.01931661815414358,-2.30779048676636,9988.032066360624
265.0,24.7073593139648,0.000173808517456055,0.10391232679963137,-0.031851416015624995,0.016048801242479684,-2.9410356431786697,7980.97748077046
269.0,24.7136459350586,0.0001384052734375,0.07777690349745746,-0.03186291870117186,0.012779803641505076,-2.9420977563408917,5973.648502108868
273.0,24.7164745330811,0.000103041938781738,0.051119721928024296,-0.031827004394531275,0.009514491115580608,-2.938781569208797,3926.24592381139
277.0,24.7177333831787,6.899620056152339e-05,0.025763008039641353,-0.03064116394042968,0.006370840310389971,-2.829285682403479,1978.7256558864328
282.0,24.7186756134033,3.3647167205810495e-05,-0.0012559604308038997,-0.025451304931640637,0.0031068483107858256,-2.3500743242512128,-96.46393477756527
286.0,24.7249622344971,2.60889887809753e-07,-0.02673254748380188,-0.030047649536132818,2.408955566110369e-05,-2.7744828749891797,-2053.1910509832474
289.0,24.7259044647217,4.92499232292175e-07,-0.025352463245201115,0.0002779312133789064,4.547546004544552e-05,0.025663085261210188,-1947.1937976344943
292.0,24.7274761199951,5.28204798698425e-07,-0.024640609107065226,4.2846679687500004e-05,4.877237291767543e-05,0.0039562954466759006,-1892.5199006962541
295.0,24.7281055450439,4.4498717784881594e-07,-0.024260616102755025,-9.986114501953139e-05,4.108838207283619e-05,-0.009220789013807145,-1863.3345701040728
297.0,24.7312488555908,5.63376307487488e-07,-0.02367112343891855,0.0002131004333496096,5.201997299053443e-05,0.01967686365185684,-1818.05863586164
300,24.7359638214111,4.5381820201873797e-07,-0.023505918848192732,-0.0001314697265625,4.190380443386315e-05,-0.012139402268005538,-1805.3701112283206
303.0,24.7318782806396,5.56605219841003e-07,-0.02295740350691081,0.00012334442138671857,5.1394757141366845e-05,0.011389143249004485,-1763.2414367827043
306.0,24.7299919128418,4.3669021129608195e-07,-0.02278343342592717,-0.00014389801025390642,4.032227251118023e-05,-0.013286981556224044,-1749.879679410689
309.0,24.7328205108643,5.09798884391785e-07,-0.022407590527033793,8.77304077148436e-05,4.707284251078346e-05,0.008100683999523878,-1721.0130973144235
312.0,24.7334499359131,5.38599848747253e-07,-0.022003683563172845,3.45611572265625e-05,4.973221133400304e-05,0.0031912425878635733,-1689.9910570793277
315.0,24.7347068786621,5.73389887809753e-07,-0.021699107911157568,4.1748046874999996e-05,5.294458797873988e-05,0.00385485197368421,-1666.5981498584922
318.0,24.7299919128418,6.020573377609249e-07,-0.021563419337773282,3.440093994140628e-05,5.5591628602116794e-05,0.0031764487480522878,-1656.1766004434166
321.0,24.7312488555908,5.410031080245969e-07,-0.021517929506230316,-7.32650756835936e-05,4.995411893117238e-05,-0.0067650116051332955,-1652.682757774986
324.0,24.7318782806396,4.6491897106170697e-07,-0.021494693592071505,-9.13009643554686e-05,4.29288061922167e-05,-0.00843037528674687,-1650.8981253511142
